file,true_label,score,class
bdd100k_0049e5b8-afda7206.png,0,0.1259787380695343,real
bdd100k_00d0f034-6d666f7b.png,0,0.10876895487308502,real
bdd100k_00e9be89-00000160.png,0,0.6506539583206177,real
bdd100k_00e9be89-00001640.png,0,0.2778400778770447,real
bdd100k_019d0e2f-26b8c896.png,0,0.1030883640050888,real
bdd100k_04488604-2d268bc2.png,0,0.20071178674697876,real
bdd100k_0499c620-1c4a837b.png,0,0.535487949848175,real
bdd100k_052d8d40-89ac0197.png,0,0.2218201905488968,real
bdd100k_05e4d922-d9d40f7b.png,0,0.3275376856327057,real
bdd100k_06a8f8ee-334adbd2_train_color.png,0,0.01394676323980093,real
bdd100k_0738f42e-734821e2.png,0,0.31217217445373535,real
bdd100k_07707e5b-6952cdb1_train_id.png,0,0.0383765771985054,real
bdd100k_07764b8b-6db4a0f4.png,0,0.21695539355278015,real
bdd100k_088e1da1-4db9234b.png,0,0.41817745566368103,real
bdd100k_092b387a-67a64a9b_train_color.png,0,0.08371062576770782,real
bdd100k_092b55ac-e2622217.png,0,0.37233299016952515,real
bdd100k_0aa458f0-e93896a2.png,0,0.28863027691841125,real
bdd100k_0b2867ef-da37e1d5.png,0,0.6697779893875122,real
bdd100k_0b6f7a4e-b66b27aa.png,0,0.4047529399394989,real
bdd100k_0b796e55-0d102bd0_train_id.png,0,0.06862987577915192,real
bdd100k_0cc71303-887ac35f.png,0,0.5691062211990356,real
bdd100k_0d03369b-084a5107.png,0,0.3876079022884369,real
bdd100k_0d76ff16-38ba1d70.png,0,0.8028984665870667,real
bdd100k_0d9ca9fa-0b4a0ddf.png,0,0.3282885253429413,real
bdd100k_0da39fcf-5b32d869.png,0,0.733117401599884,real
bdd100k_0ff5ca7b-28016d88.png,0,0.5493992567062378,real
bdd100k_10af6ba8-b3c25efe.png,0,0.23743000626564026,real
bdd100k_10bd263e-adb5a5d3.png,0,0.3778426945209503,real
bdd100k_11035230-13dbc015.png,0,0.22348126769065857,real
bdd100k_11bfabe9-e7da488f.png,0,0.6539520621299744,real
bdd100k_133a443d-013025ee.png,0,0.32479897141456604,real
bdd100k_143c8b69-66143439.png,0,0.2761155962944031,real
bdd100k_161d0d48-77cafa49.png,0,0.08204106986522675,real
bdd100k_18a439d8-12d3f187_train_id.png,0,0.005550649017095566,real
bdd100k_1939078d-3b44186a.png,0,0.1214735135436058,real
bdd100k_1c3c05ee-cbc10be6.png,0,0.6998577117919922,real
bdd100k_1e3909fd-4c05f62e.png,0,0.6406418085098267,real
bdd100k_1ebca830-d04fa3a1.png,0,0.804411768913269,real
bdd100k_1fbf36a7-a3dcfa33.png,0,0.7210062742233276,real
bdd100k_209a67f9-15be67d1.png,0,0.16567260026931763,real
bdd100k_20b07991-0e8a9622.png,0,0.2968578040599823,real
bdd100k_21ce51f8-188e787b.png,0,0.32324469089508057,real
bdd100k_22d14e85-86b3de7b.png,0,0.7032649517059326,real
bdd100k_24e1163c-9c45106f.png,0,0.5419255495071411,real
bdd100k_2817ac1d-2a3a0ce1.png,0,0.7494905591011047,real
