file,true_label,score,class
bdd100k_0049e5b8-afda7206.png,0,0.006791179999709129,real
bdd100k_00d0f034-6d666f7b.png,0,0.008249889127910137,real
bdd100k_00e9be89-00000160.png,0,0.03704778850078583,real
bdd100k_00e9be89-00001640.png,0,0.03368964418768883,real
bdd100k_019d0e2f-26b8c896.png,0,0.00871026050299406,real
bdd100k_04488604-2d268bc2.png,0,0.020289581269025803,real
bdd100k_0499c620-1c4a837b.png,0,0.00397704029455781,real
bdd100k_052d8d40-89ac0197.png,0,0.03189682215452194,real
bdd100k_05e4d922-d9d40f7b.png,0,0.050781358033418655,real
bdd100k_06a8f8ee-334adbd2_train_color.png,0,0.22109553217887878,real
bdd100k_0738f42e-734821e2.png,0,0.018186643719673157,real
bdd100k_07707e5b-6952cdb1_train_id.png,0,0.9321047067642212,real
bdd100k_07764b8b-6db4a0f4.png,0,0.015448060818016529,real
bdd100k_088e1da1-4db9234b.png,0,0.001576113048940897,real
bdd100k_092b387a-67a64a9b_train_color.png,0,0.681368350982666,real
bdd100k_092b55ac-e2622217.png,0,0.0018607855308800936,real
bdd100k_0aa458f0-e93896a2.png,0,0.02188611589372158,real
bdd100k_0b2867ef-da37e1d5.png,0,0.04361925646662712,real
bdd100k_0b6f7a4e-b66b27aa.png,0,0.046411700546741486,real
bdd100k_0b796e55-0d102bd0_train_id.png,0,0.902644157409668,real
bdd100k_0cc71303-887ac35f.png,0,0.005246968474239111,real
bdd100k_0d03369b-084a5107.png,0,0.029305556789040565,real
bdd100k_0d76ff16-38ba1d70.png,0,0.07297142595052719,real
bdd100k_0d9ca9fa-0b4a0ddf.png,0,0.09781457483768463,real
bdd100k_0da39fcf-5b32d869.png,0,0.014970889315009117,real
bdd100k_0ff5ca7b-28016d88.png,0,0.027948854491114616,real
bdd100k_10af6ba8-b3c25efe.png,0,0.00941979605704546,real
bdd100k_10bd263e-adb5a5d3.png,0,0.015427405945956707,real
bdd100k_11035230-13dbc015.png,0,0.04993462935090065,real
bdd100k_11bfabe9-e7da488f.png,0,0.023355599492788315,real
bdd100k_133a443d-013025ee.png,0,0.016486117616295815,real
bdd100k_143c8b69-66143439.png,0,0.00612605782225728,real
bdd100k_161d0d48-77cafa49.png,0,0.014508775435388088,real
bdd100k_18a439d8-12d3f187_train_id.png,0,0.8663008809089661,real
bdd100k_1939078d-3b44186a.png,0,0.009021352976560593,real
